Timestamp; Request; Recovered
131298;1000;523;NaN;NaN;NaN;NaN;
131810;1000;399;NaN;NaN;NaN;NaN;
132827;1000;1000;NaN;NaN;NaN;NaN;
133325;1000;1000;NaN;NaN;NaN;NaN;
133842;1000;1000;NaN;NaN;NaN;NaN;
134395;1000;983;NaN;NaN;NaN;NaN;
135411;1000;585;NaN;NaN;NaN;NaN;
135912;1000;1000;NaN;NaN;NaN;NaN;
136431;1000;1000;NaN;NaN;NaN;NaN;
136942;1000;1000;NaN;NaN;NaN;NaN;
137460;1000;1000;NaN;NaN;NaN;NaN;
137972;1000;706;NaN;NaN;NaN;NaN;
138472;1000;947;NaN;NaN;NaN;NaN;
139501;1000;512;NaN;NaN;NaN;NaN;
140015;1000;802;NaN;NaN;NaN;NaN;
140513;1000;359;NaN;NaN;NaN;NaN;
141017;1000;1000;NaN;NaN;NaN;NaN;
141516;1000;630;NaN;NaN;NaN;NaN;
142030;1000;331;NaN;NaN;NaN;NaN;
142533;1000;395;NaN;NaN;NaN;NaN;
143046;1000;467;NaN;NaN;NaN;NaN;
144063;1000;527;NaN;NaN;NaN;NaN;
144574;1000;547;NaN;NaN;NaN;NaN;
145591;1000;758;NaN;NaN;NaN;NaN;
146104;1000;567;NaN;NaN;NaN;NaN;
146605;1000;638;NaN;NaN;NaN;NaN;
147120;1000;921;NaN;NaN;NaN;NaN;
147631;1000;737;NaN;NaN;NaN;NaN;
148133;1000;543;NaN;NaN;NaN;NaN;
148646;1000;809;NaN;NaN;NaN;NaN;
149159;1000;471;NaN;NaN;NaN;NaN;
149672;1000;907;NaN;NaN;NaN;NaN;
150686;1000;881;NaN;NaN;NaN;NaN;
151200;1000;1000;NaN;NaN;NaN;NaN;
151713;1000;359;NaN;NaN;NaN;NaN;
152225;1000;760;NaN;NaN;NaN;NaN;
152740;1000;753;NaN;NaN;NaN;NaN;
153242;1000;527;NaN;NaN;NaN;NaN;
153755;1000;426;NaN;NaN;NaN;NaN;
154256;1000;322;NaN;NaN;NaN;NaN;
155271;1000;868;NaN;NaN;NaN;NaN;
155785;1000;333;NaN;NaN;NaN;NaN;
156299;1000;555;NaN;NaN;NaN;NaN;
156810;1000;743;NaN;NaN;NaN;NaN;
157313;1000;1000;NaN;NaN;NaN;NaN;
157824;1000;182;NaN;NaN;NaN;NaN;
158340;1000;381;NaN;NaN;NaN;NaN;
158841;1000;447;NaN;NaN;NaN;NaN;
159342;1000;587;NaN;NaN;NaN;NaN;
159840;1000;443;NaN;NaN;NaN;NaN;
160355;1000;772;NaN;NaN;NaN;NaN;
160869;1000;1000;NaN;NaN;NaN;NaN;
161380;1000;1000;NaN;NaN;NaN;NaN;
161899;1000;1000;NaN;NaN;NaN;NaN;
162410;1000;377;NaN;NaN;NaN;NaN;
163412;1000;936;NaN;NaN;NaN;NaN;
163912;1000;656;NaN;NaN;NaN;NaN;
164413;1000;1000;NaN;NaN;NaN;NaN;
164919;1000;1000;NaN;NaN;NaN;NaN;
165421;1000;533;NaN;NaN;NaN;NaN;
165923;1000;732;NaN;NaN;NaN;NaN;
166439;1000;832;NaN;NaN;NaN;NaN;
167465;1000;384;NaN;NaN;NaN;NaN;
167968;1000;369;NaN;NaN;NaN;NaN;
168482;1000;988;NaN;NaN;NaN;NaN;
168998;1000;1000;NaN;NaN;NaN;NaN;
169510;1000;639;NaN;NaN;NaN;NaN;
170022;1000;300;NaN;NaN;NaN;NaN;
170525;1000;1000;NaN;NaN;NaN;NaN;
171025;1000;104;NaN;NaN;NaN;NaN;
171534;1000;331;NaN;NaN;NaN;NaN;
172046;1000;612;NaN;NaN;NaN;NaN;
172559;1000;661;NaN;NaN;NaN;NaN;
173072;1000;725;NaN;NaN;NaN;NaN;
173585;1000;858;NaN;NaN;NaN;NaN;
174597;1000;1000;NaN;NaN;NaN;NaN;
175110;1000;511;NaN;NaN;NaN;NaN;
175613;1000;984;NaN;NaN;NaN;NaN;
176641;1000;935;NaN;NaN;NaN;NaN;
177154;1000;532;NaN;NaN;NaN;NaN;
177653;1000;698;NaN;NaN;NaN;NaN;
178167;1000;347;NaN;NaN;NaN;NaN;
179182;1000;301;NaN;NaN;NaN;NaN;
179698;1000;413;NaN;NaN;NaN;NaN;
180717;1000;898;NaN;NaN;NaN;NaN;
181742;1000;675;NaN;NaN;NaN;NaN;
182257;1000;568;NaN;NaN;NaN;NaN;
182758;1000;635;NaN;NaN;NaN;NaN;
183259;1000;1000;NaN;NaN;NaN;NaN;
183759;1000;1000;NaN;NaN;NaN;NaN;
184270;1000;1000;NaN;NaN;NaN;NaN;
184812;1000;859;NaN;NaN;NaN;NaN;
185315;1000;909;NaN;NaN;NaN;NaN;
185826;1000;685;NaN;NaN;NaN;NaN;
186343;1000;1000;NaN;NaN;NaN;NaN;
186854;1000;1000;NaN;NaN;NaN;NaN;
187356;1000;1000;NaN;NaN;NaN;NaN;
187862;1000;1000;NaN;NaN;NaN;NaN;
188361;1000;1000;NaN;NaN;NaN;NaN;
188873;1000;381;NaN;NaN;NaN;NaN;
189905;1000;1000;NaN;NaN;NaN;NaN;
190418;1000;518;NaN;NaN;NaN;NaN;
191444;1000;642;NaN;NaN;NaN;NaN;
192457;1000;711;NaN;NaN;NaN;NaN;
192973;1000;1000;NaN;NaN;NaN;NaN;
193486;1000;183;NaN;NaN;NaN;NaN;
193996;1000;407;NaN;NaN;NaN;NaN;
194512;1000;898;NaN;NaN;NaN;NaN;
195536;1000;476;NaN;NaN;NaN;NaN;
196050;1000;523;NaN;NaN;NaN;NaN;
197075;1000;362;NaN;NaN;NaN;NaN;
198090;1000;469;NaN;NaN;NaN;NaN;
198602;1000;698;NaN;NaN;NaN;NaN;
