Timestamp; P1 ; PowerPriority; msgPerPriority; Reales Leidos (remainint); Reales recibidos;  P2 ; PowerPriority; msgPerPriority; Reales Leidos (remainint); Reales recibidos; P3 ; PowerPriority; msgPerPriority; Reales Leidos (remainint); Reales recibidos; P4 ; PowerPriority; msgPerPriority; Reales Leidos (remainint); Reales recibidos; Expirados; Solicitados; Leidos; Remaining final
26622;1;1;427;427;47;2;0.5;213;593;89;3;0.25;107;611;105;4;0.125;53;559;559;0;0;0;0
26732;1;1;427;427;40;2;0.5;213;600;79;3;0.25;107;628;116;4;0.125;53;565;565;0;0;0;0
26842;1;1;427;427;40;2;0.5;213;600;69;3;0.25;107;638;119;4;0.125;53;572;572;0;0;0;0
26950;1;1;427;427;40;2;0.5;213;600;73;3;0.25;107;634;119;4;0.125;53;568;568;0;0;0;0
27056;1;1;427;427;47;2;0.5;213;593;68;3;0.25;107;632;119;4;0.125;53;566;566;0;0;0;0
27167;1;1;427;427;43;2;0.5;213;597;82;3;0.25;107;622;112;4;0.125;53;563;563;0;0;0;0
27277;1;1;427;427;47;2;0.5;213;593;74;3;0.25;107;626;115;4;0.125;53;564;564;0;0;0;0
27389;1;1;427;427;49;2;0.5;213;591;75;3;0.25;107;623;125;4;0.125;53;551;551;0;0;0;0
27500;1;1;427;427;37;2;0.5;213;603;84;3;0.25;107;626;123;4;0.125;53;556;556;0;0;0;0
27606;1;1;427;427;39;2;0.5;213;601;87;3;0.25;107;621;116;4;0.125;53;558;558;0;0;0;0
27718;1;1;427;427;43;2;0.5;213;597;78;3;0.25;107;626;131;4;0.125;53;548;548;0;0;0;0
27829;1;1;427;427;42;2;0.5;213;598;69;3;0.25;107;636;131;4;0.125;53;558;558;0;0;0;0
27939;1;1;427;427;47;2;0.5;213;593;79;3;0.25;107;621;106;4;0.125;53;568;568;0;0;0;0
28048;1;1;427;427;41;2;0.5;213;599;70;3;0.25;107;636;103;4;0.125;53;586;586;0;0;0;0
28160;1;1;427;427;43;2;0.5;213;597;84;3;0.25;107;620;122;4;0.125;53;551;551;0;0;0;0
28265;1;1;427;427;44;2;0.5;213;596;77;3;0.25;107;626;116;4;0.125;53;563;563;0;0;0;0
28378;1;1;427;427;49;2;0.5;213;591;81;3;0.25;107;617;131;4;0.125;53;539;539;0;0;0;0
28487;1;1;427;427;43;2;0.5;213;597;89;3;0.25;107;615;98;4;0.125;53;570;570;0;0;0;0
28596;1;1;427;427;30;2;0.5;213;610;68;3;0.25;107;649;119;4;0.125;53;583;583;0;0;0;0
28705;1;1;427;427;35;2;0.5;213;605;90;3;0.25;107;622;115;4;0.125;53;560;560;0;0;0;0
28819;1;1;427;427;49;2;0.5;213;591;73;3;0.25;107;625;113;4;0.125;53;565;565;0;0;0;0
28927;1;1;427;427;47;2;0.5;213;593;91;3;0.25;107;609;115;4;0.125;53;547;547;0;0;0;0
29036;1;1;427;427;42;2;0.5;213;598;84;3;0.25;107;621;114;4;0.125;53;560;560;0;0;0;0
29146;1;1;427;427;40;2;0.5;213;600;91;3;0.25;107;616;117;4;0.125;53;552;552;0;0;0;0
29255;1;1;427;427;29;2;0.5;213;611;72;3;0.25;107;646;115;4;0.125;53;584;584;0;0;0;0
29364;1;1;427;427;43;2;0.5;213;597;90;3;0.25;107;614;129;4;0.125;53;538;538;0;0;0;0
29478;1;1;427;427;43;2;0.5;213;597;90;3;0.25;107;614;121;4;0.125;53;546;546;0;0;0;0
29585;1;1;427;427;49;2;0.5;213;591;74;3;0.25;107;624;124;4;0.125;53;553;553;0;0;0;0
29692;1;1;427;427;43;2;0.5;213;597;74;3;0.25;107;630;120;4;0.125;53;563;563;0;0;0;0
29800;1;1;427;427;49;2;0.5;213;591;83;3;0.25;107;615;107;4;0.125;53;561;561;0;0;0;0
29910;1;1;427;427;42;2;0.5;213;598;66;3;0.25;107;639;135;4;0.125;53;557;557;0;0;0;0
30017;1;1;427;427;36;2;0.5;213;604;82;3;0.25;107;629;106;4;0.125;53;576;576;0;0;0;0
30126;1;1;427;427;39;2;0.5;213;601;79;3;0.25;107;629;113;4;0.125;53;569;569;0;0;0;0
30240;1;1;427;427;42;2;0.5;213;598;87;3;0.25;107;618;108;4;0.125;53;563;563;0;0;0;0
30350;1;1;427;427;34;2;0.5;213;606;89;3;0.25;107;624;130;4;0.125;53;547;547;0;0;0;0
30459;1;1;427;427;45;2;0.5;213;595;79;3;0.25;107;623;130;4;0.125;53;546;546;0;0;0;0
30568;1;1;427;427;42;2;0.5;213;598;69;3;0.25;107;636;121;4;0.125;53;568;568;0;0;0;0
30675;1;1;427;427;37;2;0.5;213;603;70;3;0.25;107;640;124;4;0.125;53;569;569;0;0;0;0
30783;1;1;427;427;33;2;0.5;213;607;79;3;0.25;107;635;130;4;0.125;53;558;558;0;0;0;0
30892;1;1;427;427;43;2;0.5;213;597;73;3;0.25;107;631;105;4;0.125;53;579;579;0;0;0;0
30999;1;1;427;427;35;2;0.5;213;605;82;3;0.25;107;630;139;4;0.125;53;544;544;0;0;0;0
31111;1;1;427;427;49;2;0.5;213;591;83;3;0.25;107;615;136;4;0.125;53;532;532;0;0;0;0
31219;1;1;427;427;53;2;0.5;213;587;83;3;0.25;107;611;113;4;0.125;53;551;551;0;0;0;0
31329;1;1;427;427;34;2;0.5;213;606;100;3;0.25;107;613;120;4;0.125;53;546;546;0;0;0;0
31439;1;1;427;427;36;2;0.5;213;604;94;3;0.25;107;617;111;4;0.125;53;559;559;0;0;0;0
31545;1;1;427;427;51;2;0.5;213;589;88;3;0.25;107;608;120;4;0.125;53;541;541;0;0;0;0
31655;1;1;427;427;36;2;0.5;213;604;68;3;0.25;107;643;115;4;0.125;53;581;581;0;0;0;0
31763;1;1;427;427;32;2;0.5;213;608;86;3;0.25;107;629;121;4;0.125;53;561;561;0;0;0;0
31871;1;1;427;427;41;2;0.5;213;599;94;3;0.25;107;612;142;4;0.125;53;523;523;0;0;0;0
31983;1;1;427;427;27;2;0.5;213;613;81;3;0.25;107;639;125;4;0.125;53;567;567;0;0;0;0
32092;1;1;427;427;55;2;0.5;213;585;69;3;0.25;107;623;140;4;0.125;53;536;536;0;0;0;0
32204;1;1;427;427;39;2;0.5;213;601;68;3;0.25;107;640;127;4;0.125;53;566;566;0;0;0;0
32311;1;1;427;427;35;2;0.5;213;605;105;3;0.25;107;607;121;4;0.125;53;539;539;0;0;0;0
32420;1;1;427;427;33;2;0.5;213;607;86;3;0.25;107;628;129;4;0.125;53;552;552;0;0;0;0
32531;1;1;427;427;39;2;0.5;213;601;65;3;0.25;107;643;128;4;0.125;53;568;568;0;0;0;0
32640;1;1;427;427;43;2;0.5;213;597;84;3;0.25;107;620;119;4;0.125;53;554;554;0;0;0;0
32748;1;1;427;427;44;2;0.5;213;596;84;3;0.25;107;619;113;4;0.125;53;559;559;0;0;0;0
32859;1;1;427;427;47;2;0.5;213;593;78;3;0.25;107;622;118;4;0.125;53;557;557;0;0;0;0
32966;1;1;427;427;30;2;0.5;213;610;98;3;0.25;107;619;113;4;0.125;53;559;559;0;0;0;0
33073;1;1;427;427;44;2;0.5;213;596;75;3;0.25;107;628;116;4;0.125;53;565;565;0;0;0;0
33184;1;1;427;427;48;2;0.5;213;592;82;3;0.25;107;617;118;4;0.125;53;552;552;0;0;0;0
33293;1;1;427;427;31;2;0.5;213;609;99;3;0.25;107;617;143;4;0.125;53;527;527;0;0;0;0
33402;1;1;427;427;37;2;0.5;213;603;90;3;0.25;107;620;103;4;0.125;53;570;570;0;0;0;0
33509;1;1;427;427;41;2;0.5;213;599;84;3;0.25;107;622;130;4;0.125;53;545;545;0;0;0;0
33617;1;1;427;427;33;2;0.5;213;607;72;3;0.25;107;642;116;4;0.125;53;579;579;0;0;0;0
33722;1;1;427;427;42;2;0.5;213;598;78;3;0.25;107;627;111;4;0.125;53;569;569;0;0;0;0
33831;1;1;427;427;49;2;0.5;213;591;79;3;0.25;107;619;125;4;0.125;53;547;547;0;0;0;0
33938;1;1;427;427;46;2;0.5;213;594;88;3;0.25;107;613;118;4;0.125;53;548;548;0;0;0;0
34045;1;1;427;427;31;2;0.5;213;609;73;3;0.25;107;643;116;4;0.125;53;580;580;0;0;0;0
34157;1;1;427;427;46;2;0.5;213;594;80;3;0.25;107;621;133;4;0.125;53;541;541;0;0;0;0
34266;1;1;427;427;34;2;0.5;213;606;84;3;0.25;107;629;128;4;0.125;53;554;554;0;0;0;0
34374;1;1;427;427;35;2;0.5;213;605;79;3;0.25;107;633;105;4;0.125;53;581;581;0;0;0;0
34485;1;1;427;427;43;2;0.5;213;597;89;3;0.25;107;615;116;4;0.125;53;552;552;0;0;0;0
34591;1;1;427;427;33;2;0.5;213;607;82;3;0.25;107;632;114;4;0.125;53;571;571;0;0;0;0
34700;1;1;427;427;39;2;0.5;213;601;72;3;0.25;107;636;110;4;0.125;53;579;579;0;0;0;0
34808;1;1;427;427;38;2;0.5;213;602;68;3;0.25;107;641;113;4;0.125;53;581;581;0;0;0;0
34919;1;1;427;427;46;2;0.5;213;594;82;3;0.25;107;619;118;4;0.125;53;554;554;0;0;0;0
35028;1;1;427;427;44;2;0.5;213;596;77;3;0.25;107;626;118;4;0.125;53;561;561;0;0;0;0
35135;1;1;427;427;52;2;0.5;213;588;95;3;0.25;107;600;96;4;0.125;53;557;557;0;0;0;0
35243;1;1;427;427;39;2;0.5;213;601;66;3;0.25;107;642;140;4;0.125;53;555;555;0;0;0;0
35354;1;1;427;427;43;2;0.5;213;597;80;3;0.25;107;624;115;4;0.125;53;562;562;0;0;0;0
35465;1;1;427;427;48;2;0.5;213;592;95;3;0.25;107;604;117;4;0.125;53;540;540;0;0;0;0
35573;1;1;427;427;44;2;0.5;213;596;79;3;0.25;107;624;124;4;0.125;53;553;553;0;0;0;0
35682;1;1;427;427;40;2;0.5;213;600;77;3;0.25;107;630;115;4;0.125;53;568;568;0;0;0;0
35791;1;1;427;427;43;2;0.5;213;597;78;3;0.25;107;626;110;4;0.125;53;569;569;0;0;0;0
35900;1;1;427;427;39;2;0.5;213;601;82;3;0.25;107;626;115;4;0.125;53;564;564;0;0;0;0
36008;1;1;427;427;38;2;0.5;213;602;76;3;0.25;107;633;128;4;0.125;53;558;558;0;0;0;0
36115;1;1;427;427;41;2;0.5;213;599;79;3;0.25;107;627;111;4;0.125;53;569;569;0;0;0;0
36224;1;1;427;427;43;2;0.5;213;597;75;3;0.25;107;629;120;4;0.125;53;562;562;0;0;0;0
36331;1;1;427;427;37;2;0.5;213;603;90;3;0.25;107;620;133;4;0.125;53;540;540;0;0;0;0
36443;1;1;427;427;35;2;0.5;213;605;90;3;0.25;107;622;119;4;0.125;53;556;556;0;0;0;0
36552;1;1;427;427;29;2;0.5;213;611;75;3;0.25;107;643;109;4;0.125;53;587;587;0;0;0;0
36663;1;1;427;427;40;2;0.5;213;600;89;3;0.25;107;618;111;4;0.125;53;560;560;0;0;0;0
36767;1;1;427;427;33;2;0.5;213;607;66;3;0.25;107;648;118;4;0.125;53;583;583;0;0;0;0
36881;1;1;427;427;41;2;0.5;213;599;75;3;0.25;107;631;105;4;0.125;53;579;579;0;0;0;0
36989;1;1;427;427;47;2;0.5;213;593;83;3;0.25;107;617;108;4;0.125;53;562;562;0;0;0;0
37095;1;1;427;427;39;2;0.5;213;601;78;3;0.25;107;630;124;4;0.125;53;559;559;0;0;0;0
37204;1;1;427;427;36;2;0.5;213;604;86;3;0.25;107;625;139;4;0.125;53;539;539;0;0;0;0
37311;1;1;427;427;32;2;0.5;213;608;90;3;0.25;107;625;118;4;0.125;53;560;560;0;0;0;0
37419;1;1;427;427;45;2;0.5;213;595;82;3;0.25;107;620;116;4;0.125;53;557;557;0;0;0;0
37524;1;1;427;427;41;2;0.5;213;599;73;3;0.25;107;633;117;4;0.125;53;569;569;0;0;0;0
37633;1;1;427;427;32;2;0.5;213;608;74;3;0.25;107;641;121;4;0.125;53;573;573;0;0;0;0
37747;1;1;427;427;45;2;0.5;213;595;94;3;0.25;107;608;148;4;0.125;53;513;513;0;0;0;0
37851;1;1;427;427;55;2;0.5;213;585;69;3;0.25;107;623;117;4;0.125;53;559;559;0;0;0;0
37961;1;1;427;427;34;2;0.5;213;606;82;3;0.25;107;631;118;4;0.125;53;566;566;0;0;0;0
38068;1;1;427;427;37;2;0.5;213;603;81;3;0.25;107;629;111;4;0.125;53;571;571;0;0;0;0
38177;1;1;427;427;34;2;0.5;213;606;76;3;0.25;107;637;120;4;0.125;53;570;570;0;0;0;0
38287;1;1;427;427;42;2;0.5;213;598;75;3;0.25;107;630;138;4;0.125;53;545;545;0;0;0;0
38393;1;1;427;427;35;2;0.5;213;605;87;3;0.25;107;625;115;4;0.125;53;563;563;0;0;0;0
38504;1;1;427;427;42;2;0.5;213;598;84;3;0.25;107;621;96;4;0.125;53;578;578;0;0;0;0
38616;1;1;427;427;46;2;0.5;213;594;79;3;0.25;107;622;112;4;0.125;53;563;563;0;0;0;0
38722;1;1;427;427;49;2;0.5;213;591;57;3;0.25;107;641;126;4;0.125;53;568;568;0;0;0;0
38831;1;1;427;427;51;2;0.5;213;589;76;3;0.25;107;620;124;4;0.125;53;549;549;0;0;0;0
38942;1;1;427;427;37;2;0.5;213;603;72;3;0.25;107;638;134;4;0.125;53;557;557;0;0;0;0
39050;1;1;427;427;36;2;0.5;213;604;81;3;0.25;107;630;126;4;0.125;53;557;557;0;0;0;0
39157;1;1;427;427;31;2;0.5;213;609;80;3;0.25;107;636;116;4;0.125;53;573;573;0;0;0;0
39264;1;1;427;427;51;2;0.5;213;589;88;3;0.25;107;608;122;4;0.125;53;539;539;0;0;0;0
39374;1;1;427;427;34;2;0.5;213;606;71;3;0.25;107;642;119;4;0.125;53;576;576;0;0;0;0
39482;1;1;427;427;43;2;0.5;213;597;78;3;0.25;107;626;121;4;0.125;53;558;558;0;0;0;0
39591;1;1;427;427;32;2;0.5;213;608;106;3;0.25;107;609;142;4;0.125;53;520;520;0;0;0;0
39702;1;1;427;427;46;2;0.5;213;594;66;3;0.25;107;635;111;4;0.125;53;577;577;0;0;0;0
39811;1;1;427;427;39;2;0.5;213;601;76;3;0.25;107;632;131;4;0.125;53;554;554;0;0;0;0
39920;1;1;427;427;42;2;0.5;213;598;82;3;0.25;107;623;117;4;0.125;53;559;559;0;0;0;0
40029;1;1;427;427;43;2;0.5;213;597;87;3;0.25;107;617;119;4;0.125;53;551;551;0;0;0;0
40138;1;1;427;427;52;2;0.5;213;588;82;3;0.25;107;613;131;4;0.125;53;535;535;0;0;0;0
40250;1;1;427;427;37;2;0.5;213;603;85;3;0.25;107;625;112;4;0.125;53;566;566;0;0;0;0
40358;1;1;427;427;36;2;0.5;213;604;73;3;0.25;107;638;133;4;0.125;53;558;558;0;0;0;0
40466;1;1;427;427;47;2;0.5;213;593;98;3;0.25;107;602;109;4;0.125;53;546;546;0;0;0;0
40574;1;1;427;427;35;2;0.5;213;605;87;3;0.25;107;625;125;4;0.125;53;553;553;0;0;0;0
40681;1;1;427;427;31;2;0.5;213;609;92;3;0.25;107;624;129;4;0.125;53;548;548;0;0;0;0
40790;1;1;427;427;41;2;0.5;213;599;73;3;0.25;107;633;121;4;0.125;53;565;565;0;0;0;0
40902;1;1;427;427;32;2;0.5;213;608;81;3;0.25;107;634;124;4;0.125;53;563;563;0;0;0;0
41011;1;1;427;427;35;2;0.5;213;605;87;3;0.25;107;625;106;4;0.125;53;572;572;0;0;0;0
41120;1;1;427;427;40;2;0.5;213;600;76;3;0.25;107;631;103;4;0.125;53;581;581;0;0;0;0
41230;1;1;427;427;38;2;0.5;213;602;85;3;0.25;107;624;108;4;0.125;53;569;569;0;0;0;0
41338;1;1;427;427;40;2;0.5;213;600;82;3;0.25;107;625;134;4;0.125;53;544;544;0;0;0;0
41445;1;1;427;427;35;2;0.5;213;605;74;3;0.25;107;638;103;4;0.125;53;588;588;0;0;0;0
41554;1;1;427;427;31;2;0.5;213;609;89;3;0.25;107;627;145;4;0.125;53;535;535;0;0;0;0
41661;1;1;427;427;31;2;0.5;213;609;75;3;0.25;107;641;128;4;0.125;53;566;566;0;0;0;0
41770;1;1;427;427;38;2;0.5;213;602;76;3;0.25;107;633;117;4;0.125;53;569;569;0;0;0;0
41882;1;1;427;427;46;2;0.5;213;594;64;3;0.25;107;637;128;4;0.125;53;562;562;0;0;0;0
41990;1;1;427;427;41;2;0.5;213;599;72;3;0.25;107;634;129;4;0.125;53;558;558;0;0;0;0
42096;1;1;427;427;38;2;0.5;213;602;85;3;0.25;107;624;113;4;0.125;53;564;564;0;0;0;0
42209;1;1;427;427;46;2;0.5;213;594;77;3;0.25;107;624;126;4;0.125;53;551;551;0;0;0;0
42313;1;1;427;427;37;2;0.5;213;603;76;3;0.25;107;634;121;4;0.125;53;566;566;0;0;0;0
42423;1;1;427;427;41;2;0.5;213;599;75;3;0.25;107;631;121;4;0.125;53;563;563;0;0;0;0
42534;1;1;427;427;37;2;0.5;213;603;81;3;0.25;107;629;132;4;0.125;53;550;550;0;0;0;0
42644;1;1;427;427;38;2;0.5;213;602;79;3;0.25;107;630;107;4;0.125;53;576;576;0;0;0;0
42754;1;1;427;427;33;2;0.5;213;607;84;3;0.25;107;630;123;4;0.125;53;560;560;0;0;0;0
42863;1;1;427;427;38;2;0.5;213;602;78;3;0.25;107;631;110;4;0.125;53;574;574;0;0;0;0
42973;1;1;427;427;31;2;0.5;213;609;82;3;0.25;107;634;122;4;0.125;53;565;565;0;0;0;0
43081;1;1;427;427;42;2;0.5;213;598;76;3;0.25;107;629;133;4;0.125;53;549;549;0;0;0;0
43190;1;1;427;427;40;2;0.5;213;600;82;3;0.25;107;625;118;4;0.125;53;560;560;0;0;0;0
43297;1;1;427;427;44;2;0.5;213;596;74;3;0.25;107;629;138;4;0.125;53;544;544;0;0;0;0
43407;1;1;427;427;35;2;0.5;213;605;71;3;0.25;107;641;117;4;0.125;53;577;577;0;0;0;0
43512;1;1;427;427;27;2;0.5;213;613;76;3;0.25;107;644;124;4;0.125;53;573;573;0;0;0;0
43623;1;1;427;427;41;2;0.5;213;599;79;3;0.25;107;627;108;4;0.125;53;572;572;0;0;0;0
43731;1;1;427;427;39;2;0.5;213;601;86;3;0.25;107;622;120;4;0.125;53;555;555;0;0;0;0
43837;1;1;427;427;43;2;0.5;213;597;91;3;0.25;107;613;113;4;0.125;53;553;553;0;0;0;0
43950;1;1;427;427;32;2;0.5;213;608;72;3;0.25;107;643;135;4;0.125;53;561;561;0;0;0;0
44057;1;1;427;427;51;2;0.5;213;589;71;3;0.25;107;625;132;4;0.125;53;546;546;0;0;0;0
44168;1;1;427;427;33;2;0.5;213;607;67;3;0.25;107;647;116;4;0.125;53;584;584;0;0;0;0
44277;1;1;427;427;39;2;0.5;213;601;82;3;0.25;107;626;107;4;0.125;53;572;572;0;0;0;0
44384;1;1;427;427;41;2;0.5;213;599;84;3;0.25;107;622;119;4;0.125;53;556;556;0;0;0;0
44495;1;1;427;427;36;2;0.5;213;604;88;3;0.25;107;623;102;4;0.125;53;574;574;0;0;0;0
44604;1;1;427;427;41;2;0.5;213;599;101;3;0.25;107;605;103;4;0.125;53;555;555;0;0;0;0
44711;1;1;427;427;31;2;0.5;213;609;80;3;0.25;107;636;131;4;0.125;53;558;558;0;0;0;0
44823;1;1;427;427;37;2;0.5;213;603;61;3;0.25;107;649;126;4;0.125;53;576;576;0;0;0;0
44934;1;1;427;427;41;2;0.5;213;599;90;3;0.25;107;616;106;4;0.125;53;563;563;0;0;0;0
45041;1;1;427;427;37;2;0.5;213;603;70;3;0.25;107;640;115;4;0.125;53;578;578;0;0;0;0
45151;1;1;427;427;43;2;0.5;213;597;70;3;0.25;107;634;125;4;0.125;53;562;562;0;0;0;0
45259;1;1;427;427;28;2;0.5;213;612;60;3;0.25;107;659;128;4;0.125;53;584;584;0;0;0;0
45367;1;1;427;427;41;2;0.5;213;599;89;3;0.25;107;617;122;4;0.125;53;548;548;0;0;0;0
45477;1;1;427;427;35;2;0.5;213;605;81;3;0.25;107;631;116;4;0.125;53;568;568;0;0;0;0
45587;1;1;427;427;48;2;0.5;213;592;94;3;0.25;107;605;108;4;0.125;53;550;550;0;0;0;0
45695;1;1;427;427;42;2;0.5;213;598;65;3;0.25;107;640;126;4;0.125;53;567;567;0;0;0;0
45805;1;1;427;427;39;2;0.5;213;601;69;3;0.25;107;639;110;4;0.125;53;582;582;0;0;0;0
45913;1;1;427;427;49;2;0.5;213;591;63;3;0.25;107;635;105;4;0.125;53;583;583;0;0;0;0
46024;1;1;427;427;42;2;0.5;213;598;81;3;0.25;107;624;121;4;0.125;53;556;556;0;0;0;0
46129;1;1;427;427;45;2;0.5;213;595;76;3;0.25;107;626;129;4;0.125;53;550;550;0;0;0;0
46241;1;1;427;427;36;2;0.5;213;604;75;3;0.25;107;636;115;4;0.125;53;574;574;0;0;0;0
46352;1;1;427;427;38;2;0.5;213;602;95;3;0.25;107;614;125;4;0.125;53;542;542;0;0;0;0
46460;1;1;427;427;43;2;0.5;213;597;75;3;0.25;107;629;107;4;0.125;53;575;575;0;0;0;0
46570;1;1;427;427;47;2;0.5;213;593;79;3;0.25;107;621;122;4;0.125;53;552;552;0;0;0;0
46680;1;1;427;427;42;2;0.5;213;598;80;3;0.25;107;625;123;4;0.125;53;555;555;0;0;0;0
46789;1;1;427;427;55;2;0.5;213;585;74;3;0.25;107;618;136;4;0.125;53;535;535;0;0;0;0
46899;1;1;427;427;45;2;0.5;213;595;84;3;0.25;107;618;128;4;0.125;53;543;543;0;0;0;0
47006;1;1;427;427;39;2;0.5;213;601;67;3;0.25;107;641;116;4;0.125;53;578;578;0;0;0;0
47117;1;1;427;427;39;2;0.5;213;601;86;3;0.25;107;622;130;4;0.125;53;545;545;0;0;0;0
47223;1;1;427;427;45;2;0.5;213;595;81;3;0.25;107;621;116;4;0.125;53;558;558;0;0;0;0
47331;1;1;427;427;33;2;0.5;213;607;80;3;0.25;107;634;115;4;0.125;53;572;572;0;0;0;0
47441;1;1;427;427;38;2;0.5;213;602;78;3;0.25;107;631;111;4;0.125;53;573;573;0;0;0;0
47548;1;1;427;427;33;2;0.5;213;607;77;3;0.25;107;637;130;4;0.125;53;560;560;0;0;0;0
47656;1;1;427;427;60;2;0.5;213;580;75;3;0.25;107;612;132;4;0.125;53;533;533;0;0;0;0
47763;1;1;427;427;41;2;0.5;213;599;76;3;0.25;107;630;107;4;0.125;53;576;576;0;0;0;0
47872;1;1;427;427;45;2;0.5;213;595;83;3;0.25;107;619;112;4;0.125;53;560;560;0;0;0;0
47979;1;1;427;427;56;2;0.5;213;584;62;3;0.25;107;629;119;4;0.125;53;563;563;0;0;0;0
48089;1;1;427;427;45;2;0.5;213;595;76;3;0.25;107;626;143;4;0.125;53;536;536;0;0;0;0
48202;1;1;427;427;35;2;0.5;213;605;73;3;0.25;107;639;128;4;0.125;53;564;564;0;0;0;0
48306;1;1;427;427;56;2;0.5;213;584;94;3;0.25;107;597;115;4;0.125;53;535;535;0;0;0;0
48416;1;1;427;427;44;2;0.5;213;596;88;3;0.25;107;615;112;4;0.125;53;556;556;0;0;0;0
48524;1;1;427;427;41;2;0.5;213;599;84;3;0.25;107;622;131;4;0.125;53;544;544;0;0;0;0
48638;1;1;427;427;38;2;0.5;213;602;91;3;0.25;107;618;121;4;0.125;53;550;550;0;0;0;0
48742;1;1;427;427;48;2;0.5;213;592;83;3;0.25;107;616;122;4;0.125;53;547;547;0;0;0;0
48852;1;1;427;427;36;2;0.5;213;604;89;3;0.25;107;622;124;4;0.125;53;551;551;0;0;0;0
48960;1;1;427;427;35;2;0.5;213;605;92;3;0.25;107;620;135;4;0.125;53;538;538;0;0;0;0
49071;1;1;427;427;35;2;0.5;213;605;71;3;0.25;107;641;131;4;0.125;53;563;563;0;0;0;0
49179;1;1;427;427;48;2;0.5;213;592;97;3;0.25;107;602;124;4;0.125;53;531;531;0;0;0;0
49292;1;1;427;427;32;2;0.5;213;608;82;3;0.25;107;633;120;4;0.125;53;566;566;0;0;0;0
49400;1;1;427;427;43;2;0.5;213;597;89;3;0.25;107;615;123;4;0.125;53;545;545;0;0;0;0
49513;1;1;427;427;45;2;0.5;213;595;86;3;0.25;107;616;112;4;0.125;53;557;557;0;0;0;0
49623;1;1;427;427;49;2;0.5;213;591;79;3;0.25;107;619;130;4;0.125;53;542;542;0;0;0;0
49734;1;1;427;427;32;2;0.5;213;608;68;3;0.25;107;647;114;4;0.125;53;586;586;0;0;0;0
49843;1;1;427;427;36;2;0.5;213;604;63;3;0.25;107;648;137;4;0.125;53;564;564;0;0;0;0
49955;1;1;427;427;49;2;0.5;213;591;78;3;0.25;107;620;110;4;0.125;53;563;563;0;0;0;0
50063;1;1;427;427;42;2;0.5;213;598;89;3;0.25;107;616;115;4;0.125;53;554;554;0;0;0;0
50174;1;1;427;427;35;2;0.5;213;605;80;3;0.25;107;632;130;4;0.125;53;555;555;0;0;0;0
50280;1;1;427;427;44;2;0.5;213;596;77;3;0.25;107;626;117;4;0.125;53;562;562;0;0;0;0
50393;1;1;427;427;47;2;0.5;213;593;85;3;0.25;107;615;108;4;0.125;53;560;560;0;0;0;0
50501;1;1;427;427;49;2;0.5;213;591;74;3;0.25;107;624;130;4;0.125;53;547;547;0;0;0;0
50612;1;1;427;427;41;2;0.5;213;599;78;3;0.25;107;628;99;4;0.125;53;582;582;0;0;0;0
50720;1;1;427;427;30;2;0.5;213;610;92;3;0.25;107;625;122;4;0.125;53;556;556;0;0;0;0
50830;1;1;427;427;49;2;0.5;213;591;77;3;0.25;107;621;120;4;0.125;53;554;554;0;0;0;0
50937;1;1;427;427;41;2;0.5;213;599;80;3;0.25;107;626;129;4;0.125;53;550;550;0;0;0;0
51051;1;1;427;427;30;2;0.5;213;610;86;3;0.25;107;631;135;4;0.125;53;549;549;0;0;0;0
51158;1;1;427;427;40;2;0.5;213;600;100;3;0.25;107;607;102;4;0.125;53;558;558;0;0;0;0
51270;1;1;427;427;37;2;0.5;213;603;80;3;0.25;107;630;106;4;0.125;53;577;577;0;0;0;0
51379;1;1;427;427;44;2;0.5;213;596;84;3;0.25;107;619;115;4;0.125;53;557;557;0;0;0;0
51487;1;1;427;427;36;2;0.5;213;604;81;3;0.25;107;630;115;4;0.125;53;568;568;0;0;0;0
51596;1;1;427;427;43;2;0.5;213;597;71;3;0.25;107;633;116;4;0.125;53;570;570;0;0;0;0
51705;1;1;427;427;37;2;0.5;213;603;75;3;0.25;107;635;128;4;0.125;53;560;560;0;0;0;0
51815;1;1;427;427;37;2;0.5;213;603;83;3;0.25;107;627;122;4;0.125;53;558;558;0;0;0;0
51923;1;1;427;427;51;2;0.5;213;589;82;3;0.25;107;614;116;4;0.125;53;551;551;0;0;0;0
52034;1;1;427;427;36;2;0.5;213;604;76;3;0.25;107;635;114;4;0.125;53;574;574;0;0;0;0
52145;1;1;427;427;48;2;0.5;213;592;87;3;0.25;107;612;115;4;0.125;53;550;550;0;0;0;0
52255;1;1;427;427;49;2;0.5;213;591;63;3;0.25;107;635;111;4;0.125;53;577;577;0;0;0;0
52364;1;1;427;427;37;2;0.5;213;603;74;3;0.25;107;636;115;4;0.125;53;574;574;0;0;0;0
52472;1;1;427;427;38;2;0.5;213;602;85;3;0.25;107;624;110;4;0.125;53;567;567;0;0;0;0
52583;1;1;427;427;43;2;0.5;213;597;65;3;0.25;107;639;114;4;0.125;53;578;578;0;0;0;0
52692;1;1;427;427;28;2;0.5;213;612;88;3;0.25;107;631;122;4;0.125;53;562;562;0;0;0;0
52801;1;1;427;427;36;2;0.5;213;604;70;3;0.25;107;641;118;4;0.125;53;576;576;0;0;0;0
52909;1;1;427;427;33;2;0.5;213;607;82;3;0.25;107;632;126;4;0.125;53;559;559;0;0;0;0
