Timestamp; Solicitados; Recuperados
13307;800;800;28;73;129;570
13411;800;800;39;70;131;560
13518;800;800;51;76;121;552
13626;800;800;36;96;124;544
13734;800;800;39;81;113;567
13844;800;800;45;76;120;559
13954;800;800;43;68;118;571
14066;800;800;35;82;129;554
14174;800;800;34;85;121;560
14283;800;800;41;77;113;569
14393;800;800;45;82;118;555
14504;800;800;41;77;126;556
14617;800;800;39;73;124;564
14724;800;800;32;73;131;564
14834;800;800;43;78;126;553
14944;800;800;34;81;111;574
15052;800;800;51;80;122;547
15163;800;800;42;66;110;582
15271;800;800;48;75;119;558
15380;800;800;40;71;129;560
15491;800;800;30;78;118;574
15598;800;800;55;73;113;559
15706;800;800;41;76;121;562
15815;800;800;31;71;132;566
15925;800;800;43;85;114;558
16034;800;800;41;96;99;564
16141;800;800;38;83;114;565
16249;800;800;36;74;124;566
16359;800;800;38;83;136;543
16470;800;800;26;74;132;568
16578;800;800;37;83;122;558
16686;800;800;40;56;120;584
16795;800;800;39;80;126;555
16906;800;800;38;87;125;550
17016;800;800;48;75;133;544
17125;800;800;47;83;125;545
17234;800;800;33;68;132;567
17342;800;800;39;75;130;556
17451;800;800;28;86;118;568
17559;800;800;38;66;118;578
17665;800;800;47;85;126;542
17773;800;800;39;89;112;560
17882;800;800;31;60;122;587
17990;800;800;42;83;124;551
18097;800;800;34;75;119;572
18207;800;800;31;72;131;566
18317;800;800;40;80;119;561
18425;800;800;35;81;116;568
18536;800;800;43;74;99;584
18645;800;800;51;72;128;549
18755;800;800;46;78;108;568
18865;800;800;29;91;120;560
18975;800;800;42;68;120;570
19082;800;800;40;75;119;566
19189;800;800;36;85;121;558
19299;800;800;42;79;108;571
19408;800;800;28;84;125;563
19520;800;800;45;77;131;547
19629;800;800;42;81;125;552
19737;800;800;32;79;108;581
19847;800;800;30;75;126;569
19955;800;800;48;78;115;559
20062;800;800;38;89;128;545
20163;800;800;40;89;115;556
20266;800;800;47;96;122;535
20377;800;800;30;77;123;570
20486;800;800;31;71;109;589
20596;800;800;37;76;120;567
20703;800;800;39;60;103;598
20811;800;800;51;76;111;562
20922;800;800;33;82;115;570
21032;800;800;38;63;119;580
21142;800;800;38;76;147;539
21250;800;800;46;91;127;536
21362;800;800;38;69;129;564
21470;800;800;45;80;117;558
21580;800;800;45;81;117;557
21689;800;800;25;87;112;576
21801;800;800;53;80;128;539
21912;800;800;44;92;118;546
22023;800;800;52;90;104;554
22131;800;800;40;91;121;548
22242;800;800;37;83;128;552
22352;800;800;32;68;113;587
22463;800;800;49;69;129;553
22571;800;800;41;87;115;557
22682;800;800;37;90;113;560
22791;800;800;26;81;123;570
22897;800;800;39;82;123;556
23005;800;800;44;79;109;568
23117;800;800;44;74;141;541
23222;800;800;42;89;109;560
23333;800;800;42;93;124;541
23442;800;800;37;96;127;540
23552;800;800;38;79;121;562
23663;800;800;40;56;107;597
23771;800;800;41;81;128;550
23881;800;800;38;64;123;575
23989;800;800;43;76;122;559
24095;800;800;39;84;133;544
24206;800;800;37;72;116;575
24314;800;800;44;83;114;559
24422;800;800;33;78;119;570
24531;800;800;38;74;133;555
24640;800;800;35;87;116;562
24748;800;800;47;89;105;559
24859;800;800;40;79;116;565
24967;800;800;40;69;119;572
25076;800;800;40;73;119;568
25185;800;800;47;68;119;566
25292;800;800;43;82;112;563
25403;800;800;47;74;115;564
25511;800;800;49;75;125;551
25623;800;800;37;84;123;556
25733;800;800;39;87;116;558
25842;800;800;43;78;131;548
25953;800;800;42;69;131;558
26064;800;800;47;79;106;568
26172;800;800;41;70;103;586
26282;800;800;43;84;122;551
26394;800;800;44;77;116;563
26500;800;800;49;81;131;539
26612;800;800;43;89;98;570
26724;800;800;30;68;119;583
26831;800;800;35;90;115;560
26943;800;800;49;73;113;565
27054;800;800;47;91;115;547
27161;800;800;42;84;114;560
27271;800;800;40;91;117;552
27381;800;800;29;72;115;584
27490;800;800;43;90;129;538
27599;800;800;43;90;121;546
27709;800;800;49;74;124;553
27818;800;800;43;74;120;563
27929;800;800;49;83;107;561
28036;800;800;42;66;135;557
28144;800;800;36;82;106;576
28253;800;800;39;79;113;569
28362;800;800;42;87;108;563
28473;800;800;34;89;130;547
28583;800;800;45;79;130;546
28691;800;800;42;69;121;568
28802;800;800;37;70;124;569
28910;800;800;33;79;130;558
29018;800;800;43;73;105;579
29129;800;800;35;82;139;544
29236;800;800;49;83;136;532
29344;800;800;53;83;113;551
29455;800;800;34;100;120;546
29564;800;800;36;94;111;559
29673;800;800;51;88;120;541
29782;800;800;36;68;115;581
29890;800;800;32;86;121;561
29999;800;800;41;94;142;523
30109;800;800;27;81;125;567
30219;800;800;55;69;140;536
30330;800;800;39;68;127;566
30438;800;800;35;105;121;539
30547;800;800;33;86;129;552
30656;800;800;39;65;128;568
30765;800;800;43;84;119;554
30874;800;800;44;84;113;559
30983;800;800;47;78;118;557
31091;800;800;30;98;113;559
31202;800;800;44;75;116;565
31309;800;800;48;82;118;552
31418;800;800;31;99;143;527
31527;800;800;37;90;103;570
31635;800;800;41;84;130;545
31742;800;800;33;72;116;579
31851;800;800;42;78;111;569
31958;800;800;49;79;125;547
32064;800;800;46;88;118;548
32173;800;800;31;73;116;580
32282;800;800;46;80;133;541
32392;800;800;34;84;128;554
32500;800;800;35;79;105;581
32609;800;800;43;89;116;552
32719;800;800;33;82;114;571
32826;800;800;39;72;110;579
32937;800;800;38;68;113;581
33044;800;800;46;82;118;554
33153;800;800;44;77;118;561
33262;800;800;52;95;96;557
33370;800;800;39;66;140;555
33480;800;800;43;80;115;562
33590;800;800;48;95;117;540
33701;800;800;44;79;124;553
33807;800;800;40;77;115;568
33918;800;800;43;78;110;569
34026;800;800;39;82;115;564
34135;800;800;38;76;128;558
34242;800;800;41;79;111;569
34350;800;800;43;75;120;562
34459;800;800;37;90;133;540
34569;800;800;35;90;119;556
34678;800;800;29;75;109;587
34786;800;800;40;89;111;560
34894;800;800;33;66;118;583
35004;800;800;41;75;105;579
35114;800;800;47;83;108;562
35222;800;800;39;78;124;559
35331;800;800;36;86;139;539
35441;800;800;32;90;118;560
35546;800;800;45;82;116;557
35654;800;800;41;73;117;569
35760;800;800;32;74;121;573
35869;800;800;45;94;148;513
35979;800;800;55;69;117;559
36087;800;800;34;82;118;566
36195;800;800;37;81;111;571
36305;800;800;34;76;120;570
36412;800;800;42;75;138;545
36521;800;800;35;87;115;563
36630;800;800;42;84;96;578
36738;800;800;46;79;112;563
36848;800;800;49;57;126;568
36957;800;800;51;76;124;549
37066;800;800;37;72;134;557
37175;800;800;36;81;126;557
37284;800;800;31;80;116;573
37391;800;800;51;88;122;539
37500;800;800;34;71;119;576
37608;800;800;43;78;121;558
37718;800;800;32;106;142;520
37827;800;800;46;66;111;577
37936;800;800;39;76;131;554
38046;800;800;42;82;117;559
38154;800;800;43;87;119;551
38265;800;800;52;82;131;535
38373;800;800;37;85;112;566
38483;800;800;36;73;133;558
38591;800;800;47;98;109;546
38700;800;800;35;87;125;553
38810;800;800;31;92;129;548
38918;800;800;41;73;121;565
39027;800;800;32;81;124;563
39135;800;800;35;87;106;572
39245;800;800;40;76;103;581
39354;800;800;38;85;108;569
39463;800;800;40;82;134;544
39573;800;800;35;74;103;588
39680;800;800;31;89;145;535
39787;800;800;31;75;128;566
39897;800;800;38;76;117;569
40005;800;800;46;64;128;562
40114;800;800;41;72;129;558
40223;800;800;38;85;113;564
40332;800;800;46;77;126;551
40441;800;800;37;76;121;566
40550;800;800;41;75;121;563
40661;800;800;37;81;132;550
40770;800;800;38;79;107;576
40878;800;800;33;84;123;560
40988;800;800;38;78;110;574
41098;800;800;31;82;122;565
41205;800;800;42;76;133;549
41314;800;800;40;82;118;560
41425;800;800;44;74;138;544
41533;800;800;35;71;117;577
41640;800;800;27;76;124;573
41749;800;800;41;79;108;572
41857;800;800;39;86;120;555
41964;800;800;43;91;113;553
42074;800;800;32;72;135;561
42183;800;800;51;71;132;546
42293;800;800;33;67;116;584
42402;800;800;39;82;107;572
42511;800;800;41;84;119;556
42619;800;800;36;88;102;574
42730;800;800;41;101;103;555
42839;800;800;31;80;131;558
42948;800;800;37;61;126;576
43059;800;800;41;90;106;563
43168;800;800;37;70;115;578
43277;800;800;43;70;125;562
43385;800;800;28;60;128;584
43495;800;800;41;89;122;548
43602;800;800;35;81;116;568
43711;800;800;48;94;108;550
43822;800;800;42;65;126;567
43930;800;800;39;69;110;582
44040;800;800;49;63;105;583
44149;800;800;42;81;121;556
44258;800;800;45;76;129;550
44365;800;800;36;75;115;574
44476;800;800;38;95;125;542
44586;800;800;43;75;107;575
44696;800;800;47;79;122;552
44805;800;800;42;80;123;555
44915;800;800;55;74;136;535
45023;800;800;45;84;128;543
45132;800;800;39;67;116;578
45240;800;800;39;86;130;545
45350;800;800;45;81;116;558
45457;800;800;33;80;115;572
45565;800;800;38;78;111;573
45675;800;800;33;77;130;560
45784;800;800;60;75;132;533
45890;800;800;41;76;107;576
45997;800;800;45;83;112;560
46106;800;800;56;62;119;563
46215;800;800;45;76;143;536
46325;800;800;35;73;128;564
46434;800;800;56;94;115;535
46541;800;800;44;88;112;556
46650;800;800;41;84;131;544
46757;800;800;38;91;121;550
46866;800;800;48;83;122;547
46975;800;800;36;89;124;551
47085;800;800;35;92;135;538
47197;800;800;35;71;131;563
47305;800;800;48;97;124;531
47417;800;800;32;82;120;566
47526;800;800;43;89;123;545
47637;800;800;45;86;112;557
47747;800;800;49;79;130;542
47857;800;800;32;68;114;586
47969;800;800;36;63;137;564
48078;800;800;49;78;110;563
48189;800;800;42;89;115;554
48298;800;800;35;80;130;555
48405;800;800;44;77;117;562
48516;800;800;47;85;108;560
48627;800;800;49;74;130;547
48735;800;800;41;78;99;582
48845;800;800;30;92;122;556
48955;800;800;49;77;120;554
49065;800;800;41;80;129;550
49176;800;800;30;86;135;549
49285;800;800;40;100;102;558
49395;800;800;37;80;106;577
49504;800;800;44;84;115;557
49614;800;800;36;81;115;568
49722;800;800;43;71;116;570
49831;800;800;37;75;128;560
49939;800;800;37;83;122;558
50048;800;800;51;82;116;551
50158;800;800;36;76;114;574
50269;800;800;48;87;115;550
50379;800;800;49;63;111;577
50489;800;800;37;74;115;574
50599;800;800;38;85;110;567
50709;800;800;43;65;114;578
50819;800;800;28;88;122;562
50929;800;800;36;70;118;576
51036;800;800;33;82;126;559
51145;800;800;31;74;121;574
51253;800;800;43;79;113;565
51361;800;800;38;86;119;557
51469;800;800;42;79;108;571
51580;800;800;46;66;108;580
51690;800;800;39;93;131;537
51798;800;800;41;88;120;551
51903;800;800;34;84;129;553
52011;800;800;43;83;115;559
52121;800;800;26;85;110;579
52229;800;800;47;78;110;565
52339;800;800;40;70;113;577
52447;800;800;44;75;135;546
52554;800;800;32;86;132;550
52662;800;800;41;70;129;560
52770;800;800;39;84;141;536
52878;800;800;38;79;121;562
52987;800;444;15;52;67;310
53095;800;260;12;18;46;184
53202;800;304;16;22;45;221
53309;800;333;11;26;52;244
53416;800;269;12;31;45;181
53525;800;204;8;15;31;150
53630;800;168;11;13;21;123
53739;800;205;12;26;20;147
53847;800;162;6;18;27;111
53958;800;479;19;35;75;350
54066;800;63;3;8;10;42
54175;800;272;15;27;38;192
54285;800;209;15;19;24;151
54392;800;230;10;19;35;166
54501;800;230;10;22;42;156
54610;800;146;7;17;20;102
54719;800;124;10;10;21;83
54828;800;577;31;55;81;410
54937;800;87;6;9;9;63
55047;800;311;12;23;53;223
55156;800;113;4;9;14;86
55265;800;267;18;29;34;186
55376;800;215;8;23;34;150
55485;800;95;8;10;19;58
55595;800;344;12;37;43;252
55703;800;291;18;38;40;195
55813;800;408;22;41;53;292
55921;800;127;5;15;24;83
56030;800;209;13;17;28;151
56139;800;288;14;25;54;195
56248;800;280;21;20;45;194
56357;800;314;15;34;48;217
56467;800;268;7;33;40;188
56576;800;224;13;22;21;168
56686;800;244;9;23;45;167
56794;800;334;20;28;55;231
56903;800;138;9;12;20;97
57014;800;427;21;45;59;302
57121;800;539;17;70;76;376
57231;800;254;7;31;40;176
57340;800;297;15;27;40;215
57449;800;319;15;28;47;229
57558;800;381;17;38;47;279
57667;800;256;16;24;30;186
57776;800;336;29;32;53;222
57885;800;275;16;24;35;200
57993;800;633;23;56;101;453
58100;800;296;16;36;41;203
58209;800;129;5;13;18;93
58321;800;152;12;17;21;102
58431;800;407;21;37;67;282
58540;800;221;6;19;31;165
58647;800;193;6;12;30;145
58758;800;173;7;18;31;117
58867;800;408;23;35;68;282
58975;800;258;17;21;30;190
59085;800;250;10;28;32;180
59193;800;196;8;26;31;131
59302;800;175;11;17;34;113
59413;800;246;17;27;42;160
59521;800;156;6;23;25;102
59629;800;800;34;85;148;533
59737;800;800;50;77;134;539
59846;800;800;38;67;134;561
59955;800;800;44;100;119;537
60063;800;800;40;79;131;550
60172;800;800;37;60;109;594
60281;800;800;38;76;117;569
60388;800;800;37;93;114;556
60498;800;800;38;74;126;562
60606;800;800;35;80;120;565
60715;800;800;40;97;136;527
60828;800;800;42;90;114;554
60931;800;800;33;78;124;565
61038;800;800;39;78;125;558
61147;800;800;40;84;111;565
61254;800;800;26;85;134;555
61363;800;800;42;67;111;580
61471;800;800;54;76;92;578
61580;800;800;38;74;93;595
61689;800;800;38;73;128;561
61799;800;800;31;98;114;557
61909;800;800;37;95;128;540
62018;800;800;51;72;129;548
62125;800;800;33;83;108;576
62234;800;800;40;84;117;559
62345;800;800;50;68;123;559
62455;800;800;32;76;131;561
62564;800;800;58;93;115;534
62674;800;800;44;81;114;561
62782;800;800;37;94;104;565
62890;800;800;40;81;114;565
62999;800;800;43;63;128;566
63108;800;800;40;81;131;548
63217;800;800;43;82;109;566
63325;800;800;40;86;128;546
63434;800;800;48;94;96;562
63544;800;800;39;86;129;546
63653;800;800;40;60;122;578
63762;800;800;47;82;123;548
63871;800;800;33;83;115;569
63979;800;800;43;76;117;564
64088;800;800;47;66;111;576
64196;800;800;33;79;125;563
64304;800;800;37;91;114;558
64413;800;800;29;79;109;583
64522;800;800;36;89;117;558
64631;800;800;34;80;141;545
64740;800;800;43;78;124;555
64848;800;800;44;86;122;548
64957;800;800;29;89;121;561
65065;800;800;41;70;122;567
65175;800;800;40;77;109;574
65284;800;800;46;73;117;564
65394;800;800;48;94;121;537
65504;800;800;28;82;130;560
65613;800;800;42;70;139;549
65722;800;800;38;77;126;559
65830;800;800;45;82;123;550
65939;800;800;35;66;125;574
66049;800;800;45;74;130;551
66157;800;800;38;72;132;558
66266;800;800;41;79;131;549
66374;800;800;35;70;109;586
66482;800;800;43;73;132;552
66593;800;800;54;78;110;558
66701;800;800;31;89;119;561
66810;800;800;50;84;133;533
66918;800;800;39;81;142;538
67025;800;800;35;75;117;573
67135;800;800;37;72;123;568
67243;800;800;35;69;121;575
67350;800;800;42;71;117;570
67460;800;800;37;93;138;532
67568;800;800;30;73;124;573
67677;800;800;42;77;124;557
67788;800;800;42;76;106;576
67898;800;800;45;72;112;571
68006;800;800;42;78;119;561
68114;800;800;33;89;108;570
68224;800;800;40;77;127;556
68331;800;800;48;83;125;544
68440;800;800;41;82;127;550
68548;800;800;44;56;136;564
68658;800;800;39;84;124;553
68767;800;800;46;71;125;558
68875;800;800;36;77;139;548
68986;800;800;55;77;113;555
69097;800;800;41;89;125;545
69202;800;800;39;84;131;546
69310;800;800;45;80;116;559
69418;800;800;38;87;110;565
69527;800;800;41;86;125;548
69638;800;800;32;77;144;547
69745;800;800;39;86;127;548
69851;800;800;35;85;120;560
69962;800;800;27;82;113;578
70071;800;800;33;71;132;564
70181;800;800;40;89;113;558
70288;800;800;35;73;108;584
70395;800;800;32;84;122;562
70503;800;800;49;85;104;562
70613;800;800;36;71;127;566
70721;800;800;47;90;118;545
70829;800;800;37;93;110;560
70939;800;800;48;82;107;563
71047;800;800;46;83;118;553
71157;800;800;41;90;121;548
71263;800;800;41;78;116;565
71373;800;800;30;77;135;558
71481;800;800;36;75;121;568
71590;800;800;39;91;125;545
71700;800;800;49;90;105;556
71809;800;800;33;78;122;567
71918;800;800;39;79;126;556
72028;800;800;36;78;115;571
72136;800;800;34;62;105;599
72245;800;800;39;79;128;554
72354;800;800;42;97;112;549
72463;800;800;53;70;119;558
72573;800;800;44;82;116;558
72683;800;800;41;92;130;537
72792;800;800;43;89;118;550
72902;800;800;31;79;123;567
73010;800;800;45;76;130;549
73118;800;800;39;95;126;540
73228;800;800;44;96;112;548
73337;800;800;38;80;138;544
73446;800;800;39;86;119;556
73555;800;800;50;74;121;555
73663;800;800;42;66;122;570
73772;800;800;46;84;116;554
73882;800;800;35;113;129;523
73990;800;800;52;71;108;569
74099;800;800;40;84;116;560
74211;800;800;45;85;122;548
74320;800;800;41;78;111;570
74429;800;800;38;72;107;583
74539;800;800;42;74;122;562
74647;800;800;35;68;119;578
74757;800;800;37;85;115;563
74867;800;800;33;82;118;567
74974;800;800;50;83;128;539
75082;800;800;42;89;121;548
75192;800;800;48;65;118;569
75298;800;800;41;64;122;573
75408;800;800;30;73;120;577
75520;800;800;37;91;116;556
75630;800;800;35;69;116;580
75739;800;800;43;78;118;561
75846;800;800;37;74;135;554
75956;800;800;37;84;141;538
76065;800;800;33;65;119;583
76175;800;800;29;80;112;579
76283;800;800;36;68;116;580
76391;800;800;29;101;108;562
76500;800;800;47;89;129;535
76610;800;800;41;74;129;556
76721;800;800;43;76;125;556
76830;800;800;37;68;135;560
76939;800;800;35;82;111;572
77045;800;800;38;95;111;556
77148;800;800;49;87;116;548
77251;800;800;37;88;120;555
77357;800;800;37;80;113;570
77464;800;800;53;72;117;558
77563;800;800;42;71;101;586
77668;800;800;47;75;117;561
77775;800;800;37;71;119;573
77884;800;800;45;82;132;541
77989;800;800;33;69;132;566
78099;800;800;37;75;127;561
78209;800;800;21;91;116;572
78318;800;800;43;81;124;552
78429;800;800;41;78;131;550
78536;800;800;42;81;119;558
78644;800;800;45;95;99;561
78752;800;800;36;84;123;557
78863;800;800;40;72;115;573
78973;800;800;49;84;107;560
79083;800;800;32;83;128;557
79193;800;800;50;74;126;550
79299;800;800;46;81;119;554
79410;800;800;41;77;120;562
79516;800;800;33;91;113;563
79628;800;800;41;73;123;563
79738;800;800;43;79;121;557
79845;800;800;43;87;118;552
79955;800;800;36;77;131;556
80065;800;800;39;90;123;548
80172;800;800;43;78;113;566
80276;800;800;45;94;113;548
80387;800;800;41;64;124;571
80494;800;800;44;73;121;562
80601;800;800;52;73;110;565
80711;800;800;45;78;126;551
80820;800;800;32;85;113;570
80927;800;800;45;88;115;552
81035;800;800;40;77;124;559
81144;800;800;39;73;116;572
81253;800;800;41;98;122;539
81365;800;800;35;80;133;552
81476;800;800;33;75;122;570
81584;800;800;44;89;114;553
81692;800;800;48;81;126;545
81799;800;800;37;77;129;557
81909;800;800;44;89;125;542
82016;800;800;34;98;114;554
82127;800;800;41;79;129;551
82238;800;800;43;73;118;566
82343;800;800;19;76;137;568
82452;800;800;39;84;136;541
82563;800;800;38;79;126;557
82672;800;800;38;96;122;544
82781;800;800;48;80;118;554
82890;800;800;45;95;113;547
83000;800;800;31;72;128;569
83106;800;800;34;73;118;575
83218;800;800;42;72;119;567
83325;800;800;40;68;113;579
83432;800;800;38;82;100;580
83542;800;800;39;86;91;584
83649;800;800;36;89;120;555
83755;800;800;42;91;119;548
83864;800;800;38;59;113;590
83975;800;800;31;80;125;564
84086;800;800;47;84;118;551
84194;800;800;47;106;89;558
84299;800;800;46;86;126;542
84410;800;800;40;83;103;574
84516;800;800;35;75;120;570
84627;800;800;43;90;116;551
84736;800;800;43;85;130;542
84845;800;800;36;87;112;565
84953;800;800;48;87;109;556
85061;800;800;57;81;118;544
85172;800;800;41;79;111;569
85280;800;800;51;79;129;541
85389;800;800;41;77;110;572
85499;800;800;33;89;117;561
85605;800;800;40;84;113;563
85716;800;800;36;76;104;584
85825;800;800;38;69;146;547
85933;800;800;37;68;123;572
86044;800;800;47;80;121;552
86152;800;800;46;73;106;575
86261;800;800;36;89;109;566
86369;800;800;35;90;115;560
86477;800;800;45;93;122;540
86586;800;800;32;80;113;575
86693;800;800;44;83;117;556
86801;800;800;44;83;123;550
86909;800;800;38;72;110;580
87019;800;800;32;94;115;559
87127;800;800;38;78;118;566
87240;800;800;33;80;132;555
87346;800;800;30;68;112;590
87456;800;800;47;80;112;561
87563;800;800;33;94;123;550
87673;800;800;38;86;115;561
87784;800;800;40;61;131;568
87893;800;800;32;68;112;588
88003;800;800;30;76;112;582
88111;800;800;38;69;141;552
88219;800;800;48;78;122;552
88329;800;800;33;76;125;566
88436;800;800;41;80;121;558
88544;800;800;45;84;116;555
88656;800;800;39;77;123;561
88764;800;800;39;80;115;566
88874;800;800;42;66;116;576
88986;800;800;39;82;119;560
89092;800;800;49;85;112;554
89199;800;800;40;80;114;566
89310;800;800;41;80;121;558
89419;800;800;24;71;127;578
89530;800;800;33;76;120;571
89638;800;800;42;88;118;552
89747;800;800;29;78;123;570
89857;800;800;36;83;132;549
89965;800;800;51;78;126;545
90074;800;800;44;83;132;541
90184;800;800;47;83;121;549
90295;800;800;26;80;109;585
90402;800;800;37;65;125;573
90510;800;800;39;64;114;583
90615;800;800;41;86;119;554
90724;800;800;33;75;127;565
90833;800;800;40;88;114;558
90941;800;800;30;78;117;575
91050;800;800;35;76;120;569
91157;800;800;34;81;119;566
91270;800;800;48;88;120;544
91380;800;800;41;73;115;571
91488;800;800;34;93;136;537
91595;800;800;30;72;135;563
91706;800;800;43;83;107;567
91815;800;800;38;61;124;577
91924;800;800;39;83;112;566
92032;800;800;47;78;114;561
92142;800;800;49;58;130;563
92250;800;800;37;85;123;555
92358;800;800;50;99;123;528
92467;800;800;37;82;100;581
92579;800;800;51;83;129;537
92685;800;800;38;82;108;572
92792;800;800;42;89;136;533
92900;800;800;41;75;124;560
93010;800;800;48;74;108;570
93118;800;800;44;80;131;545
93227;800;800;33;85;111;571
93337;800;800;51;78;117;554
93444;800;800;39;80;126;555
93552;800;800;54;78;106;562
93661;800;800;45;83;133;539
93771;800;800;40;73;114;573
93883;800;800;37;80;118;565
93990;800;800;46;94;128;532
94099;800;800;33;86;122;559
94208;800;800;46;86;106;562
94316;800;800;42;96;126;536
94424;800;800;48;77;111;564
94536;800;800;30;84;127;559
94643;800;800;34;85;131;550
94752;800;800;47;65;113;575
94859;800;800;43;85;131;541
94965;800;800;35;67;125;573
95074;800;800;44;85;133;538
95183;800;800;44;74;96;586
95293;800;800;46;72;123;559
95403;800;800;36;77;108;579
95510;800;800;33;75;129;563
95615;800;800;43;79;121;557
95723;800;800;37;87;132;544
95833;800;800;33;89;109;569
95941;800;800;48;85;125;542
96047;800;800;42;78;126;554
96154;800;800;46;77;119;558
96261;800;800;43;60;113;584
96371;800;800;48;78;127;547
96480;800;800;39;81;123;557
96591;800;800;46;67;129;558
96699;800;800;39;77;137;547
96807;800;800;40;81;118;561
96917;800;800;38;83;124;555
97028;800;800;40;80;125;555
97136;800;800;34;81;103;582
97246;800;800;52;67;116;565
97354;800;800;40;72;117;571
97460;800;800;41;81;129;549
97570;800;800;50;79;110;561
97680;800;800;43;80;120;557
97787;800;800;37;74;130;559
97896;800;800;28;86;135;551
98006;800;800;40;75;125;560
98114;800;800;49;84;115;552
98220;800;800;41;67;115;577
98329;800;800;49;72;110;569
98438;800;800;43;95;106;556
98547;800;800;38;79;130;553
98656;800;800;46;84;123;547
98767;800;800;32;89;114;565
98874;800;800;40;74;133;553
98983;800;800;45;82;111;562
99092;800;800;45;86;135;534
99198;800;800;42;81;119;558
99309;800;800;35;85;106;574
99418;800;800;42;78;132;548
99525;800;800;37;80;132;551
99636;800;800;37;77;145;541
99746;800;800;45;82;111;562
99856;800;800;42;78;125;555
99964;800;800;29;95;117;559
100072;800;800;36;76;123;565
100181;800;800;40;89;142;529
100293;800;800;46;80;128;546
100402;800;800;42;66;112;580
100507;800;800;35;73;125;567
100616;800;800;51;71;109;569
100722;800;800;37;91;122;550
100831;800;800;29;86;117;568
100941;800;800;36;73;119;572
101050;800;800;42;70;112;576
101159;800;800;33;74;124;569
101269;800;800;45;80;122;553
101377;800;800;39;78;116;567
101484;800;800;42;77;115;566
101593;800;800;32;82;118;568
101702;800;800;32;80;121;567
101812;800;800;39;87;122;552
101918;800;800;41;85;112;562
102029;800;800;37;81;129;553
102138;800;800;42;84;129;545
102247;800;800;39;71;125;565
102355;800;800;42;91;124;543
102463;800;800;36;97;102;565
102570;800;800;39;79;136;546
102679;800;800;26;76;114;584
102790;800;800;48;88;119;545
102897;800;800;40;77;131;552
103004;800;800;28;94;127;551
103114;800;800;41;68;108;583
103225;800;800;52;89;114;545
103331;800;800;43;80;124;553
